year,state_po,pres_is_dem,pres_share,dem_share,is_midterm_x,simulated,pres_share_lag4,swing,dem_v,rep_v,is_midterm_y,gas_1m_nat,gas_3m_nat,gas_6m_nat,gas_yoy_nat,gas_W_nat,gas_up_nat,gas_down_nat,gas_W_padd1,gas_3m_padd1,gas_6m_padd1,gas_W_padd2,gas_3m_padd2,gas_6m_padd2,gas_W_padd3,gas_3m_padd3,gas_6m_padd3,gas_W_padd4,gas_3m_padd4,gas_6m_padd4,gas_W_padd5,gas_3m_padd5,gas_6m_padd5,spr_drawdown_3m_mb,spr_big_release,car,commute_min,rural,vehicles_hh,gas_exposure_idx,padd,unemp_rate,income_growth,gas_W_padd,gas_3m_padd,gas_6m_padd,gasW_nat_x_exp,gas3m_nat_x_exp,gasyoy_x_exp,gasup_x_exp,gasdown_x_exp,gasW_padd_x_exp,gas3m_padd_x_exp,gas6m_padd_x_exp
2016,KY,1,0.2928561554272868,0.2928561554272868,0,0,0.39989114222408584,-0.10703498679679901,516904.0,1248140.0,0,2.17225,2.1655384615384614,2.1867692307692312,-0.0044683776351970295,2.1763215770315223,0.0,-0.009749999999999925,2.1980615716467478,2.188538461538462,2.2011538461538462,2.1681027822824035,2.1496153846153847,2.194692307692308,2.0162623349550235,2.0016153846153846,2.0234615384615386,2.2687778792283444,2.2584615384615385,2.273653846153846,2.6609580044743493,2.6401538461538463,2.6641538461538463,0.009000000000014552,0.0,0.901,23.3,0.411,2.1,1.164528115700468,2,5.055617910764226,2.7303468938116096,2.1681027822824035,2.1496153846153847,2.194692307692308,2.53438766525879,2.521830424092275,-0.005203551387754111,0.0,-0.011354149128079477,2.5248166476962695,2.503287553326891,2.5557808976192353
2018,KY,0,0.60409189287991,0.39590810712008995,1,0,0.3641855418301909,0.23990635104971914,612977.0,935304.0,1,2.74275,2.766153846153846,2.780615384615385,0.13138083943487677,2.7718986696061814,0.3185000000000002,0.0,2.783531916844845,2.7758461538461536,2.7951538461538465,2.749676776489787,2.7386153846153842,2.7656538461538465,2.5842309974492723,2.5669230769230773,2.601961538461538,2.9730447387766774,2.9831538461538463,2.9709230769230768,3.4049594472183906,3.393615384615385,3.399576923076923,5.312999999999988,1.0,0.901,23.3,0.411,2.1,1.164528115700468,2,6.687811066459616,2.682179516207063,2.749676776489787,2.7386153846153842,2.7656538461538465,3.2279539346291206,3.221263926199141,0.1529966813862428,0.3709022048505994,0.0,3.202075915310989,3.189194613474466,3.220681662141291
2020,KY,0,0.6496975539956263,0.35030244600437366,0,0,0.2928561554272868,0.3568413985683395,735419.0,1363964.0,0,2.0555,2.082461538461539,2.0361153846153845,-0.1745808653749623,2.0582400697409793,0.0,-0.43474999999999975,2.0871893838772317,2.1155384615384616,2.061269230769231,2.0302616758357037,2.0423846153846155,2.018846153846154,1.818246388259445,1.8425384615384617,1.7946153846153847,2.2686630780307606,2.303,2.241076923076923,2.7834704216542483,2.822230769230769,2.7529230769230773,16.87099999999998,1.0,0.901,23.3,0.411,2.1,1.164528115700468,2,7.171523171381599,-1.7269084907091292,2.0302616758357037,2.0423846153846155,2.018846153846154,2.3968784300746626,2.4250850114033136,-0.20330432619246197,0.0,-0.5062785983007783,2.3642968037398266,2.3784143076894715,2.351003107427599
2022,KY,1,0.3399219092421707,0.3399219092421707,1,0,0.60409189287991,-0.26416998363773936,490921.0,953296.0,1,3.62475,3.635307692307692,4.0403076923076915,0.10865575776112557,3.8738986772873534,0.3552500000000003,0.0,3.82382877914787,3.5600769230769234,4.019576923076924,3.9388069790973996,3.6933846153846153,4.098346153846155,3.513940256088905,3.237846153846154,3.7161153846153847,4.158228866240334,3.934,4.312615384615385,5.230088761075263,5.0833076923076925,5.301615384615384,68.339,1.0,0.901,23.3,0.411,2.1,1.164528115700468,2,2.6966488345620903,0.20159402508874935,3.9388069790973996,3.6933846153846153,4.098346153846155,4.511263927075977,4.233418016914494,0.12653268484557006,0.41369861310259165,0.0,4.586851469476148,4.301050226710944,4.7726393240267235
1976,LA,0,0.3687563215600599,0.6312436784399401,0,0,,,624098.0,364582.0,0,0.6625446938792028,0.6537463147199821,0.6432409306011186,0.030860181351207494,0.6477281449730842,0.019834163523119508,0.0,,,,,,,,,,,,,,,,,,0.888,24.8,0.271,1.9,0.5209261618157353,3,7.730642355912617,2.8128951906147885,,,,0.33741853646085485,0.34055355852826197,0.01607587582422205,0.010332134676924306,0.0,,,
1978,LA,1,0.5010198079552659,0.5010198079552659,1,0,,,65587.0,65320.0,1,0.8693031056797943,0.8494588212214288,0.8379354040210495,0.10386909062851513,0.844906233086199,0.08179749196174457,0.0,,,,,,,,,,,,,,,,-7.048838340271487,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,6.549415012171111,2.197635444991896,,,,0.44013376109578467,0.44250532335939774,0.05410812671240314,0.04261045353378506,0.0,,,
1980,LA,1,0.6609501072996367,0.6609501072996367,0,0,0.3687563215600599,0.2921937857395768,506648.0,259897.0,0,1.2805956222503239,1.2358756106274376,1.1825130917444873,0.2857125495190298,1.2103020753581832,0.28457545994469824,0.0,,,,,,,,,,,,,,,,-17.262120550021706,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,6.808199807674995,-2.1616462119661968,,,,0.6304780147539571,0.6437999383258292,0.14883514180353638,0.14824280209593915,0.0,,,
1982,LA,0,0.25,0.75,1,0,0.5010198079552659,-0.2510198079552659,6.0,2.0,1,1.2264370400705893,1.2630051426220712,1.258107679548761,-0.09526084504710253,1.2556295072510915,0.0,-0.1291327209556592,,,,,,,,,,,,,,,,62.13425872740373,1.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,7.329294361365303,-2.3051643506757915,,,,0.654090259874894,0.6579324212996508,-0.04962386638171061,0.0,-0.06726861269225391,,,
1984,LA,0,0.25,0.75,0,0,0.6609501072996367,-0.41095010729963666,6.0,2.0,0,1.0416121602347792,1.0553137359739488,1.0479439422796537,-0.07414451062033622,1.0485242589049686,0.0,-0.08341455525477737,,,,,,,,,,,,,,,,-12.194000000000017,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,5.247026529786074,8.088370282676633,,,,0.5462037177620536,0.5497405339923334,-0.038623815337157766,0.0,-0.043452824108437746,,,
1986,LA,0,0.26181894512650905,0.738181054873491,1,0,0.25,0.01181894512650905,288366.0,102278.0,1,1.0112896670181926,0.996666882063704,0.9683070161787384,0.010827095919767826,0.9813733653455925,0.01083205057687242,0.0,,,,,,,,,,,,,,,,-4.119999999999948,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,5.905230425066007,0.823943942615545,,,,0.5112230605176707,0.5191898534823014,0.005640117521095462,0.005642698531604071,0.0,,,
1988,LA,0,0.5675644005234068,0.43243559947659316,0,0,0.25,0.31756440052340684,88568.0,116244.0,0,1.0921005388969864,1.103898087704506,1.087905527619594,0.045878071524640074,1.0944917906397,0.047905647895050585,0.0,,,,,,,,,,,,,,,,-4.353999999999928,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,4.157419610354779,2.727631597653149,,,,0.5701494076367702,0.5750493938636382,0.02389908771083853,0.024955305287264758,0.0,,,
1990,LA,0,3.778575477042523e-05,0.9999622142452296,1,0,0.26181894512650905,-0.2617811593717386,105856.0,4.0,1,1.3392499999999998,1.2745613503088766,1.1781809175954556,0.22711545236517905,1.2240565473093878,0.24786939891744542,0.0,,,,,,,,,,,,,,,,-2.687999999999988,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,6.311802483153194,-0.08917762528475448,,,,0.6376430790353004,0.6639523522150839,0.11831038088963718,0.1291216546096382,0.0,,,
1992,LA,0,0.5832125255817424,0.41678747441825764,0,0,0.5675644005234068,0.01564812505833557,284913.0,398680.0,0,1.11525,1.118846153846154,1.1261923076923077,0.024575103353238426,1.1234338554296395,0.02675000000000005,0.0,1.1061084564058,1.103,1.1076153846153847,1.0982030315982603,1.0904615384615384,1.1031538461538462,1.1071694944684385,1.104076923076923,1.1097307692307692,1.1861965818847355,1.1857692307692307,1.1858076923076923,1.2425671774748754,1.2403846153846154,1.2429999999999999,-3.983000000000061,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,8.806266359020796,3.0564439916380186,1.1071694944684385,1.104076923076923,1.1097307692307692,0.5852260863628157,0.5828362325853746,0.012801814266027499,0.013934774828570945,0.0,0.5767535552329116,0.5751425538877882,0.578087790264208
1994,LA,1,0.5714285714285714,0.5714285714285714,1,0,3.778575477042523e-05,0.571390785673801,4.0,3.0,1,1.11425,1.1348461538461538,1.1125769230769231,0.026012891344382894,1.12027994673853,0.028249999999999886,0.0,1.09736959005405,1.1140000000000003,1.0861153846153848,1.1083466265484814,1.1204615384615384,1.1051153846153845,1.099484280155522,1.1164615384615386,1.0892307692307692,1.1977816959818226,1.2233076923076924,1.1850769230769231,1.2143483173000258,1.227153846153846,1.203846153846154,-0.0030000000000427463,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,4.87422224417816,6.119836345499031,1.099484280155522,1.1164615384615386,1.0892307692307692,0.5835831328136388,0.5911710511744264,0.013550795645759142,0.014716164071294462,0.0,0.5727501260381527,0.5815940240456602,0.5674088039469855
1996,LA,1,0.7137920439096048,0.7137920439096048,0,0,0.5832125255817424,0.1305795183278624,339164.0,135994.0,0,1.2125000000000001,1.2027692307692308,1.2181153846153847,0.13423760523854078,1.2118786216553061,0.14350000000000018,0.0,1.1984479962033494,1.1858461538461538,1.2068846153846153,1.1930051446155256,1.1873076923076924,1.1952307692307693,1.1880097624348296,1.1752307692307693,1.1973076923076924,1.2684744659539449,1.2659999999999998,1.2726923076923078,1.3559162463836714,1.3223076923076924,1.3883076923076925,9.253000000000043,1.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,4.757177830840641,2.5984453544708943,1.1880097624348296,1.1752307692307693,1.1973076923076924,0.6312992789654422,0.6265539589346798,0.06992788046824888,0.07475290422055811,0.0,0.6188653657447992,0.6122084538631387,0.6237089006663016
1998,LA,1,0.6871427696414237,0.6871427696414237,1,0,0.5714285714285714,0.11571419821285234,213151.0,97048.0,1,1.00375,1.002153846153846,1.0233076923076923,-0.14501703577512792,1.0146770154714897,0.0,-0.17025000000000023,0.9983346850397551,0.988230769230769,1.0047692307692306,1.0258264050313906,1.0089230769230768,1.0376153846153846,0.9683643102585713,0.957076923076923,0.9759230769230768,1.1091881249922615,1.1025384615384617,1.1152307692307692,1.151323959823419,1.139,1.162,0.0029999999999290594,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,7.447538211725135,4.702985848352178,0.9683643102585713,0.957076923076923,0.9759230769230768,0.5285718031522085,0.5220481566257998,-0.07554316784423255,0.0,-0.08868767904912905,0.5044463033823393,0.4985664081008752,0.508383862688941
2000,LA,1,0.3249676540318617,0.3249676540318617,0,0,0.7137920439096048,-0.38882438987774315,359669.0,747115.0,0,1.5182499999999999,1.4973076923076922,1.517769230769231,0.2431934493346981,1.5119045269230031,0.29699999999999993,0.0,1.510243834565001,1.497,1.5156538461538462,1.5219541993983414,1.4904615384615383,1.5414615384615387,1.4526875617880703,1.4369999999999998,1.4608076923076925,1.5861403248140213,1.587923076923077,1.5755769230769232,1.7094251708693244,1.7376923076923079,1.6832307692307693,4.356999999999971,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,1.6529460411062606,4.4142592930113596,1.4526875617880703,1.4369999999999998,1.4608076923076925,0.787590622241835,0.7799867492110221,0.12668583014065377,0.15471507005927335,0.0,0.7567429558797183,0.7485708945292114,0.7609729443047478
2002,LA,0,0.6619839610396897,0.3380160389603103,1,0,0.6871427696414237,-0.02515880860173403,361473.0,707923.0,1,1.4297499999999999,1.3868461538461538,1.3701153846153846,0.17966171617161675,1.3814328783450758,0.21774999999999967,0.0,1.3851086300450433,1.3927692307692305,1.3748461538461536,1.4160818879812591,1.4202307692307694,1.4031153846153848,1.3370129006179245,1.3434615384615383,1.3250384615384616,1.4399788720008364,1.4523846153846154,1.4280769230769235,1.5152803982008,1.5105384615384614,1.521846153846154,-10.552999999999997,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,3.850066455865946,1.6706437694013678,1.3370129006179245,1.3434615384615383,1.3250384615384616,0.7196245271223639,0.7224444439519916,0.09359048823050832,0.11343167173537617,0.0,0.6964849986170185,0.699844262777832,0.6902472000274575
2004,LA,0,0.6200731597246499,0.37992684027535006,0,0,0.3249676540318617,0.29510550569278826,478182.0,780434.0,0,1.97475,1.886538461538462,1.8991538461538462,0.3088649544324771,1.900073397353828,0.46599999999999997,0.0,1.9301048425654581,1.9094615384615379,1.9318846153846154,1.8951148841318899,1.8856923076923073,1.8929615384615386,1.8358039909381914,1.822692307692308,1.8344999999999998,1.9363125073295155,1.9225384615384615,1.9386153846153844,2.150742728434278,2.118153846153846,2.1530384615384617,-5.199000000000069,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,3.4898220401231566,4.964057983707068,1.8358039909381914,1.822692307692308,1.8344999999999998,0.989797942051714,0.9827472398869931,0.16089583523190226,0.24275159140613262,0.0,0.9563183268454408,0.9494881080172192,0.9556390438509662
2006,LA,0,0.6520971764300925,0.3479028235699076,1,0,0.6619839610396897,-0.009886784609597243,309279.0,579702.0,1,2.1935000000000002,2.453692307692308,2.661807692307692,-0.125311534243844,2.5500984908945767,0.0,-0.3142499999999999,2.5904444134096596,2.4925384615384614,2.7118076923076924,2.518594877785065,2.3960769230769228,2.6412692307692303,2.4825290440358545,2.380076923076923,2.602730769230769,2.6981636686267643,2.673769230769231,2.773230769230769,2.831365511272721,2.742,2.950269230769231,-0.6699999999999591,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,2.4717064162166995,5.393383121762291,2.4825290440358545,2.380076923076923,2.602730769230769,1.3284130191138106,1.278192516122948,-0.06527805656488674,0.0,-0.16370104635059476,1.2932143265056841,1.2398443363646665,1.3558305498551007
2008,LA,0,0.5986278961544428,0.4013721038455572,0,0,0.6200731597246499,-0.02144526357020715,398475.0,594307.0,0,2.72325,3.388846153846153,3.6617307692307697,-0.0459800315291643,3.4982563897968664,0.0,-0.13124999999999964,3.5358540662827487,3.4158461538461538,3.6937692307692305,3.4673318327702582,3.356307692307692,3.6454230769230764,3.408778832129459,3.2934615384615387,3.5762307692307687,3.5743921718887637,3.4852307692307694,3.717230769230769,3.7543610781342522,3.5979999999999994,3.9223461538461537,4.982000000000085,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,5.024380566668896,-0.5630536667390209,3.408778832129459,3.2934615384615387,3.5762307692307687,1.8223332741842522,1.7653386199070933,-0.02395220134465405,0.0,-0.06837155873831506,1.7757220734999235,1.715650278318516,1.8629521683827188
2010,LA,1,0.3154454454048619,0.3154454454048619,1,0,0.6520971764300925,-0.33665173102523055,311221.0,675387.0,1,2.78,2.7128461538461535,2.7122307692307697,0.08329274232829986,2.7153096761567306,0.21374999999999966,0.0,2.7034299883182116,2.690923076923077,2.7041538461538464,2.727525348857341,2.7287692307692306,2.7198846153846157,2.6085332519811835,2.598692307692308,2.6133461538461544,2.797673834666797,2.8053076923076925,2.7997692307692312,3.0369871060541973,3.034461538461539,3.0381153846153848,0.03700000000003456,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,12.252196121704044,-1.8693497567182407,2.6085332519811835,2.598692307692308,2.6133461538461544,1.4144758477414527,1.4131925345196563,0.04338936856818828,0.11134796708811323,0.0,1.3588532149232762,1.3537268095862296,1.3613603814189912
2012,LA,1,0.23910660044454296,0.23910660044454296,0,0,0.5986278961544428,-0.3595212957098998,359190.0,1143027.0,0,3.5452500000000002,3.687846153846153,3.583,0.041112987299023684,3.6061508700323803,0.14000000000000057,0.0,3.652879473362548,3.7458461538461543,3.613346153846154,3.6284406023597686,3.7084615384615387,3.618153846153846,3.4446682168398164,3.526923076923077,3.4217307692307695,3.6523538117382985,3.6697692307692305,3.645461538461539,4.039775826428676,4.104230769230769,4.014846153846154,0.9980000000000473,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,7.307862414077073,3.284662030040693,3.4446682168398164,3.526923076923077,3.4217307692307695,1.8785383316544422,1.921095542289998,0.02141683067445948,0.07292966265420323,0.0,1.7944177929270184,1.8372665014808816,1.782469076382188
2014,LA,1,0.2825728230985853,0.2825728230985853,1,0,0.3154454454048619,-0.03287262230627663,406186.0,1031270.0,1,3.04725,3.265769230769231,3.4225384615384615,-0.06597701149425284,3.337322552022478,0.0,-0.21524999999999972,3.379060421397325,3.2998461538461537,3.4645000000000006,3.333666974057329,3.2559230769230774,3.428576923076923,3.176073921115627,3.0996923076923077,3.2623461538461545,3.486591137189656,3.4784615384615383,3.5278846153846155,3.718446626595878,3.639307692307692,3.815692307692307,0.0049999999999954525,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,6.971829347915376,1.6280467503912273,3.176073921115627,3.0996923076923077,3.2623461538461545,1.7384986277661638,1.7012246307605416,-0.03436915136577378,0.0,-0.11212935633083687,1.6544999973698158,1.614710816655913,1.6994414604374033
2016,LA,1,0.31040769082562414,0.31040769082562414,0,0,0.23910660044454296,0.07130109038108118,530050.0,1177543.0,0,2.17225,2.1655384615384614,2.1867692307692312,-0.0044683776351970295,2.1763215770315223,0.0,-0.009749999999999925,2.1980615716467478,2.188538461538462,2.2011538461538462,2.1681027822824035,2.1496153846153847,2.194692307692308,2.0162623349550235,2.0016153846153846,2.0234615384615386,2.2687778792283444,2.2584615384615385,2.273653846153846,2.6609580044743493,2.6401538461538463,2.6641538461538463,0.009000000000014552,0.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,3.686056153904735,2.335434842381871,2.0162623349550235,2.0016153846153846,2.0234615384615386,1.1337028459997989,1.128085639033583,-0.0023276948110464604,0.0,-0.00507903007770338,1.0503237993617527,1.042693819739019,1.054074052812532
2018,LA,0,0.6017104195481457,0.3982895804518543,1,0,0.2825728230985853,0.31913759644956047,553184.0,835715.0,1,2.74275,2.766153846153846,2.780615384615385,0.13138083943487677,2.7718986696061814,0.3185000000000002,0.0,2.783531916844845,2.7758461538461536,2.7951538461538465,2.749676776489787,2.7386153846153842,2.7656538461538465,2.5842309974492723,2.5669230769230773,2.601961538461538,2.9730447387766774,2.9831538461538463,2.9709230769230768,3.4049594472183906,3.393615384615385,3.399576923076923,5.312999999999988,1.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,2.5723946144275183,1.888023485801119,2.5842309974492723,2.5669230769230773,2.601961538461538,1.4439545349000908,1.4409619060687568,0.06843971642293975,0.1659149825383118,0.0,1.3461935347464986,1.337177386137776,1.3554298374229348
2020,LA,0,0.6531539822333694,0.3468460177666306,0,0,0.31040769082562414,0.34274629140774526,727402.0,1369788.0,0,2.0555,2.082461538461539,2.0361153846153845,-0.1745808653749623,2.0582400697409793,0.0,-0.43474999999999975,2.0871893838772317,2.1155384615384616,2.061269230769231,2.0302616758357037,2.0423846153846155,2.018846153846154,1.818246388259445,1.8425384615384617,1.7946153846153847,2.2686630780307606,2.303,2.241076923076923,2.7834704216542483,2.822230769230769,2.7529230769230773,16.87099999999998,1.0,0.888,24.8,0.271,1.9,0.5209261618157353,3,5.522689879008675,-5.118255396549596,1.818246388259445,1.8425384615384617,1.7946153846153847,1.0721910996255195,1.0848086963596606,-0.09094374012624871,0.0,-0.22647264884939078,0.9471721122713159,0.9598264887671005,0.9348621042431619
